0,0,-1.012681999999998,0.5715299999999957,38.796314,0.0
0,1,-1.012681999999998,0.5715299999999957,38.796314,0.0
0,2,-1.0134904999999996,0.6178510000000017,38.749992999999996,0.0
0,3,-1.014362000000002,0.662193000000002,38.661308999999996,0.0
0,4,-1.015285500000001,0.7039189999999991,38.536131000000005,0.0
0,5,-1.016259999999999,0.7434609999999964,38.377963000000015,0.0
0,6,-1.017288500000003,0.7800490000000053,38.19502299999997,0.0
0,7,-1.0183544999999974,0.812743999999995,37.99885300000003,0.0
0,8,-1.0194530000000022,0.8425180000000054,37.79043499999996,0.0
0,9,-1.0205899999999986,0.868514999999995,37.58245900000004,0.0
0,10,-1.0217530000000004,0.890937000000001,37.38066099999999,0.0
0,11,-1.0229605,0.9164280000000034,37.125750999999966,0.0
0,12,-1.0241834999999995,0.9275779999999969,37.003101000000036,0.0
0,13,-1.0254230000000035,0.9441260000000042,36.80452499999995,0.0
0,14,-1.0266765000000007,0.9554639999999992,36.657131000000014,0.0
0,15,-1.0279330000000009,0.9651519999999962,36.521499000000055,0.0
0,16,-1.0292130000000022,0.9748920000000041,36.37539899999994,0.0
0,17,-1.0304815000000005,0.9782259999999994,36.32205500000001,0.0
0,18,-1.0317684999999983,0.9918169999999975,36.091008000000045,0.0
0,19,-1.0330870000000019,1.0015950000000018,35.91500399999997,0.0
0,20,-1.0344139999999982,1.0124659999999963,35.70845500000007,0.0
0,21,-1.0357704999999982,1.0312389999999994,35.33299500000001,0.0
0,22,-1.0371570000000006,1.059112000000006,34.74766199999987,0.0
0,23,-1.0386009999999999,1.110355999999996,33.620294000000094,0.0
0,24,-1.040172499999997,1.2031509999999983,31.48600900000004,0.0
0,25,-1.0419690000000017,1.3647040000000032,27.60873699999992,0.0
0,26,-1.0440384999999992,1.5994189999999975,21.740862000000064,0.0
0,27,-1.046474,1.9682269999999988,12.151854000000029,0.0
0,28,-1.0489464999999996,2.4954759999999965,-2.0838689999999076,0.0
0,29,-1.0507050000000078,3.2135390000000115,-22.189633000000327,0.0
0,30,-1.0507050000000078,4.183524999999989,-50.31922699999967,0.0
0,31,-1.0504449999999963,5.658905000000004,-94.58062700000013,0.0
0,32,-1.032607999999982,8.390282,-179.253314,0.0
0,33,-0.9606549999999743,14.864266,-386.42080200000004,0.0
0,34,-0.8089219999999386,32.900024,-981.6008160000001,0.0
1,0,-1.0119340000000001,0.5700339999999997,38.796314,0.004510999999997267
1,1,-1.012681999999998,0.5715299999999957,38.796314,0.004465000000003272
1,2,-1.0134904999999996,0.6178510000000017,38.749992999999996,0.00442250000000044
1,3,-1.014362000000002,0.662193000000002,38.661308999999996,0.004371000000002567
1,4,-1.015285500000001,0.7039189999999991,38.536131000000005,0.0043145000000031075
1,5,-1.016259999999999,0.7434609999999964,38.377963000000015,0.004259000000001123
1,6,-1.017288500000003,0.7800490000000053,38.19502299999997,0.004215499999997263
1,7,-1.0183544999999974,0.812743999999995,37.99885300000003,0.0041554999999995346
1,8,-1.0194530000000022,0.8425180000000054,37.79043499999996,0.004068000000000183
1,9,-1.0205899999999986,0.868514999999995,37.58245900000004,0.004002999999997314
1,10,-1.0217530000000004,0.890937000000001,37.38066099999999,0.003938999999999027
1,11,-1.0229605,0.9164280000000034,37.125750999999966,0.0038485000000001435
1,12,-1.0241834999999995,0.9275779999999969,37.003101000000036,0.0037935000000004493
1,13,-1.0254230000000035,0.9441260000000042,36.80452499999995,0.003725000000002865
1,14,-1.0266765000000007,0.9626389999999958,36.55668100000006,0.003650499999999113
1,15,-1.0279330000000009,0.9651519999999962,36.521499000000055,0.0035729999999993822
1,16,-1.0292130000000022,0.9748920000000041,36.37539899999994,0.0034979999999968925
1,17,-1.0304815000000005,0.9782259999999994,36.32205500000001,0.0034385000000014543
1,18,-1.0317684999999983,0.9918169999999975,36.091008000000045,0.003349499999998784
1,19,-1.0330870000000019,1.0015950000000018,35.91500399999997,0.0032939999999967995
1,20,-1.0344139999999982,1.0124659999999963,35.70845500000007,0.0031979999999975917
1,21,-1.0357704999999982,1.0312389999999994,35.33299500000001,0.003123500000000945
1,22,-1.0371570000000006,1.059112000000006,34.74766199999987,0.0030579999999957863
1,23,-1.0386009999999999,1.110355999999996,33.620294000000094,0.0029790000000033956
1,24,-1.040172499999997,1.2031509999999983,31.48600900000004,0.002887499999999932
1,25,-1.0419690000000017,1.3647040000000032,27.60873699999992,0.002758000000000038
